UserId,TrajScore,TypeScore,AllScore
1589,0.9304385,0.99882686,0.9646327
1590,0.85429275,0.9939953,0.924144
1591,0.84600383,0.99900275,0.9225033
1592,0.8551745,0.9952065,0.92519045
1593,0.95205915,0.99929,0.97567457
1594,0.9338926,0.9992891,0.9665909
1595,0.80418134,0.9684183,0.88629985
1596,0.86534715,0.99882716,0.9320872
1597,0.8994592,0.9995228,0.949491
1599,0.85825115,0.99921423,0.9287327
1600,0.8321558,0.8691419,0.8506489
1601,0.9487908,0.9993288,0.9740598
1602,0.82464045,0.9994663,0.91205335
1603,0.9326728,0.999219,0.9659459
1604,0.898257,0.9989892,0.9486231
1605,0.9314077,0.9997632,0.9655855
1606,0.94280374,0.99882686,0.9708153
1607,0.9326194,0.9992645,0.9659419
1608,0.7151957,0.99971324,0.8574545
1609,0.917703,0.99934214,0.95852256
1610,0.94413763,0.9991525,0.97164506
1611,0.8827026,0.99946535,0.94108397
1613,0.85906416,0.99925315,0.9291587
1614,0.77219623,0.999301,0.8857486
1615,0.72677165,0.99848855,0.8626301
1616,0.79491603,0.99593496,0.8954255
1617,0.93000066,0.999294,0.9646473
1618,0.9006302,0.99799967,0.94931495
1619,0.81263334,0.98626643,0.8994499
1620,0.7036566,0.9990502,0.8513534
1621,0.84086,0.99297297,0.9169165
1622,0.9031923,0.9992962,0.95124424
1623,0.94712555,0.9993082,0.9732169
1624,0.92439574,0.99982154,0.9621086
1625,0.9394727,0.9960475,0.9677601
1627,0.99063087,0.9952285,0.9929297
1628,0.9197861,0.9985811,0.9591836
1629,0.8796904,0.99801695,0.9388537
1630,0.91984564,0.9992344,0.95954
1631,0.8804296,0.9931863,0.936808
1632,0.8496879,0.99293983,0.9213139
1633,0.98400056,0.9994461,0.9917233
1634,0.8584187,0.99896467,0.9286917
1635,0.9801606,0.9995771,0.9898689
1636,0.88851374,0.9932397,0.9408767
1637,0.899741,0.999089,0.94941497
1638,0.8604884,0.9997193,0.9301039
1639,0.7371864,0.99969494,0.8684406
1640,0.84147996,0.99813145,0.9198057
1641,0.7978395,0.99231887,0.8950792
1642,0.73978573,0.9658175,0.8528016
1643,0.8129212,0.99911296,0.90601707
1644,0.88847435,0.987784,0.9381292
1645,0.89423484,0.99303436,0.9436346
1647,0.9277888,0.9982048,0.96299684
1648,0.91791254,0.99901885,0.9584657
1649,0.9124514,0.99762416,0.9550378
1650,0.9458338,0.9989257,0.97237974
1651,0.9762365,0.99551564,0.9858761
1652,0.9204286,0.99883556,0.95963204
1653,0.8259087,0.9995381,0.9127234
1654,0.9441124,0.99926543,0.9716889
1655,0.82400626,0.99415505,0.9090806
1656,0.91407686,0.9950101,0.9545435
1657,0.7975471,0.999166,0.89835656
1658,0.9196351,0.99985564,0.9597454
1659,0.7959016,0.995131,0.8955163
1660,0.8664471,0.9992364,0.9328418
1662,0.92130977,0.974649,0.9479794
1663,0.96244586,0.9992097,0.9808278
1664,0.9584751,0.9942204,0.97634774
1665,0.9229023,0.9991229,0.9610126
1666,0.843321,0.9888078,0.9160644
1667,0.9442015,0.9993751,0.9717883
1668,0.93451107,0.9986263,0.9665687
1669,0.9013133,0.99904084,0.9501771
1670,0.94547766,0.99930304,0.97239035
1671,0.8855406,0.99938077,0.94246066
1672,0.75476485,0.9969414,0.8758531
1673,0.9262341,0.9869655,0.95659983
1674,0.9271058,0.99912417,0.963115
1675,0.92018145,0.9993556,0.95976853
1676,0.8752609,0.9964547,0.9358578
1677,0.96530986,0.9993288,0.98231936
1678,0.61997825,0.9997424,0.80986035
1679,0.90012175,0.9987886,0.94945514
1680,0.6823989,0.99735224,0.8398756
1681,0.9316852,0.9987496,0.9652174
1682,0.79292685,0.9997845,0.8963557
1683,0.8637961,0.96145135,0.91262376
1684,0.8686688,0.9985081,0.93358845
1685,0.82939637,0.9998616,0.914629
1686,0.8363706,0.99458796,0.9154793
1687,0.92186034,0.9998081,0.9608342
1688,0.9028407,0.99820906,0.95052487
1689,0.80136263,0.9878403,0.89460146
1690,0.94712305,0.99906445,0.97309375
1691,0.8031652,0.9997548,0.90146
1692,0.95551383,0.99684674,0.9761803
1693,0.75147766,0.96642077,0.8589492
1694,0.95660466,0.99341834,0.97501147
1695,0.8051621,0.9992745,0.9022183
1697,0.8777428,0.9843085,0.9310256
1698,0.8808675,0.9986306,0.939749
1699,0.82020545,0.993327,0.90676624
1700,0.7831372,0.999609,0.8913731
1701,0.7473904,0.9985458,0.8729681
1702,0.93676984,0.99909544,0.96793264
1703,0.9674344,0.9993721,0.98340327
1704,0.91608787,0.994057,0.9550724
1705,0.82969916,0.98338556,0.90654236
1706,0.93166834,0.9955228,0.96359557
1707,0.89447504,0.9998679,0.94717145
1708,0.77538276,0.9997732,0.887578
1709,0.86482733,0.99914056,0.93198395
1710,0.8671666,0.9947146,0.9309406
1711,0.9259966,0.9935862,0.9597914
1712,0.89948356,0.9995849,0.94953424
1713,0.96254545,0.99928766,0.98091656
1714,0.74099994,0.9947449,0.8678724
1715,0.84978217,0.9996653,0.92472374
1716,0.80338633,0.9551231,0.8792547
1717,0.9152993,0.99920344,0.95725137
1718,0.9317514,0.9972836,0.9645175
1720,0.8910645,0.99903494,0.94504976
1721,0.8990844,0.9986727,0.9488785
1723,0.92961574,0.9989209,0.9642683
1724,0.9371186,0.9991183,0.9681184
1726,0.95915127,0.99382746,0.97648937
1727,0.7759604,0.97892344,0.8774419
1728,0.85724276,0.99888474,0.92806375
1729,0.8164055,0.99933654,0.907871
1730,0.8084288,0.9996529,0.9040409
1731,0.9086897,0.9990487,0.9538692
1732,0.85332686,0.9919572,0.922642
1733,0.9437653,0.99984825,0.97180676
1734,0.872213,0.9988062,0.93550956
1736,0.92605925,0.99944496,0.9627521
1737,0.92300487,0.9989644,0.96098465
1738,0.8634194,0.9967434,0.93008137
1739,0.9762936,0.99729705,0.9867953
1740,0.8389334,0.9991454,0.91903937
1742,0.85886556,0.9995438,0.9292047
1743,0.3280996,0.6164007,0.47225016
1744,0.8766705,0.9989324,0.9378015
1745,0.8011865,0.9936547,0.89742064
1746,0.8894437,0.9951201,0.9422819
1747,0.80762976,0.999089,0.9033594
1748,0.9382477,0.9991349,0.9686913
1749,0.87248015,0.9958248,0.9341525
1750,0.9246844,0.9950595,0.95987195
1751,0.83277255,0.9943411,0.9135568
1752,0.83311266,0.99970454,0.9164086
1753,0.9702507,0.999413,0.98483187
1755,0.89912975,0.9930881,0.94610894
1756,0.9253146,0.99880236,0.9620585
1757,0.8107184,0.99900633,0.9048624
1758,0.8872922,0.99954784,0.94342005
1759,0.8341802,0.99947524,0.9168277
1760,0.8822285,0.99542105,0.9388248
1761,0.87848884,0.99906844,0.93877864
1762,0.95866567,0.9994358,0.97905076
1763,0.8594926,0.99923664,0.9293646
1764,0.9202392,0.9933114,0.9567753
1765,0.7934119,0.99509513,0.8942535
1766,0.9133578,0.99758124,0.9554695
1767,0.994841,0.999293,0.997067
1768,0.87122,0.9991792,0.9351996
1769,0.86406904,0.99484235,0.9294557
1770,0.6872471,0.9988063,0.8430267
1771,0.97117597,0.99914694,0.9851614
1772,0.945924,0.9986614,0.97229266
1773,0.89370584,0.9991528,0.9464293
1774,0.95004195,0.9877866,0.9689143
1775,0.93225676,0.98605466,0.9591557
1776,0.8508263,0.99692935,0.92387784
1777,0.91791403,0.9948269,0.9563705
1778,0.8748246,0.99945766,0.9371411
1779,0.7900215,0.99915606,0.89458877
1780,0.74990714,0.999008,0.8744576
1781,0.76209444,0.83071905,0.79640675
1782,0.86114955,0.9803141,0.9207318
1783,0.86041725,0.9993943,0.9299058
1784,0.86767066,0.9936249,0.9306478
1785,0.84758496,0.99963313,0.923609
1787,0.81937677,0.993517,0.9064469
1788,0.6508504,0.97023696,0.81054366
1789,0.8224226,0.9989818,0.9107022
1790,0.89349324,0.9943803,0.94393677
1791,0.9474123,0.9976571,0.9725347
1792,0.6802762,0.9999006,0.84008837
1793,0.9133345,0.9993321,0.9563333
1794,0.78390354,0.99934775,0.89162564
1795,0.96843654,0.99934506,0.9838908
1796,0.9445203,0.99880266,0.97166145
1797,0.8707126,0.99944615,0.93507934
1798,0.86345506,0.99921143,0.93133324
1800,0.7903996,0.9933114,0.8918555
1801,0.7570542,0.9998907,0.87847245
1802,0.81478715,0.9981469,0.906467
1803,0.9311611,0.99940276,0.96528196
1805,0.91777706,0.9995431,0.95866007
1806,0.95548415,0.99949837,0.97749126
1807,0.7121592,0.9990709,0.855615
1808,0.88108957,0.9992185,0.9401541
1809,0.90408635,0.9981728,0.95112956
1810,0.8934015,0.99494433,0.9441729
1811,0.9314374,0.9992128,0.9653251
1812,0.8080541,0.99879676,0.90342546
1813,0.7842905,0.99908817,0.8916893
1814,0.7803019,0.99496627,0.8876341
1816,0.7319984,0.9997569,0.8658776
1817,0.8857082,0.9986837,0.94219595
1818,0.9436101,0.99916947,0.9713898
1820,0.9258997,0.99936295,0.96263134
1821,0.89569694,0.9962516,0.94597423
1822,0.9055809,0.9991673,0.9523741
1823,0.8569414,0.99933463,0.928138
1824,0.8702305,0.9983769,0.9343037
1825,0.7765532,0.99893683,0.887745
1826,0.90273726,0.99936354,0.9510504
1827,0.8971277,0.99988043,0.9485041
1828,0.9151517,0.9992454,0.95719856
1829,0.9115115,0.9991544,0.95533293
1830,0.8423284,0.9993292,0.9208288
1831,0.7370674,0.99967265,0.86837006
1832,0.88842314,0.9955431,0.9419831
1833,0.8208846,0.99909943,0.909992
1834,0.8309371,0.999754,0.91534555
1835,0.9477207,0.9998905,0.9738056
1836,0.9042802,0.9935848,0.9489325
1837,0.88369495,0.99916476,0.94142985
1838,0.824849,0.9967582,0.9108036
1839,0.811953,0.99911433,0.9055337
1840,0.9002745,0.99926955,0.949772
1841,0.96143997,0.99911106,0.9802755
1842,0.90490484,0.99985385,0.95237935
1843,0.92311674,0.991199,0.95715785
1844,0.81925815,0.9950965,0.9071773
1845,0.91500974,0.9942874,0.95464855
1846,0.8025922,0.99571043,0.8991513
1847,0.8777653,0.99950385,0.9386346
1848,0.8401706,0.99977046,0.9199705
1849,0.7892056,0.99945474,0.89433014
1850,0.69248635,0.9991897,0.845838
1851,0.65801394,0.9927613,0.8253876
1852,0.83830553,0.99008876,0.91419715
1853,0.9632147,0.99396056,0.9785876
1854,0.8659873,0.994455,0.93022114
1855,0.7329403,0.9997789,0.8663596
1856,0.76784736,0.99326724,0.8805573
1857,0.90889823,0.99919593,0.9540471
1858,0.9251552,0.9994168,0.962286
1859,0.88045317,0.99894935,0.93970126
1860,0.9454609,0.9918097,0.9686353
1861,0.9014622,0.99915415,0.9503082
1862,0.82819915,0.99827886,0.913239
1863,0.8975439,0.999522,0.94853294
1864,0.91972315,0.99925715,0.9594902
1865,0.9675403,0.99616337,0.9818518
1866,0.84406054,0.99736625,0.9207134
1867,0.9399558,0.9993663,0.969661
1869,0.77422196,0.99392104,0.88407147
1870,0.86842275,0.99911726,0.93377
1871,0.9250535,0.9992651,0.9621593
1872,0.92675406,0.9991014,0.9629277
1873,0.8281165,0.9882685,0.9081925
1874,0.85248077,0.9990837,0.9257822
1875,0.8649913,0.99887264,0.931932
1876,0.8651271,0.9989319,0.9320295
1877,0.91045153,0.9952765,0.95286405
1878,0.84250396,0.98523194,0.91386795
1879,0.75935435,0.99879825,0.8790763
1880,0.81683105,0.99926525,0.90804815
1881,0.8635418,0.9904944,0.92701805
1882,0.93238366,0.9884306,0.96040714
1883,0.9333168,0.9995183,0.96641755
1885,0.802327,0.99988085,0.9011039
1886,0.89717203,0.9994501,0.9483111
1887,0.9622115,0.9990609,0.98063624
1888,0.86677563,0.99467933,0.9307275
1889,0.9730492,0.9951466,0.9840979
1890,0.8436747,0.9980705,0.92087257
1891,0.84030783,0.99983907,0.92007345
1893,0.8625508,0.9990413,0.930796
1894,0.7630654,0.9994547,0.88126004
1895,0.8986829,0.9976641,0.9481735
1896,0.790422,0.99973136,0.8950767
1897,0.9857628,0.9993878,0.9925753
1898,0.89399356,0.99255925,0.9432764
1899,0.89684397,0.99813175,0.94748783
1900,0.7990019,0.9995196,0.89926076
1901,0.9128808,0.999096,0.9559884
1903,0.8703023,0.9987133,0.93450785
1904,0.8809047,0.9932841,0.9370944
1905,0.91040975,0.9992772,0.95484346
1906,0.9843574,0.99925584,0.9918066
1907,0.7664369,0.9838892,0.8751631
1908,0.9226509,0.99898726,0.96081907
1910,0.9264556,0.9993428,0.9628992
1911,0.790262,0.9993142,0.8947881
1912,0.93849,0.9948586,0.9666743
1913,0.82889295,0.9774312,0.90316206
1914,0.7656414,0.9930235,0.8793324
1915,0.95360285,0.99919254,0.9763977
1917,0.92409956,0.99924207,0.9616708
1918,0.8866226,0.9992924,0.9429575
1919,0.7602561,0.99923927,0.8797477
1920,0.951881,0.99937373,0.97562736
1921,0.9480623,0.999415,0.9737387
1922,0.6443291,0.9332303,0.7887797
1923,0.8065514,0.9918296,0.8991905
1924,0.9147545,0.9932062,0.9539803
1925,0.7964881,0.9985021,0.8974951
1926,0.9051653,0.9939984,0.94958186
1927,0.906617,0.99496776,0.9507924
1928,0.9593539,0.9969071,0.9781305
1929,0.9234131,0.9991149,0.961264
1930,0.77049166,0.95284903,0.8616704
1931,0.7960605,0.99986666,0.8979636
1932,0.7949981,0.99887896,0.89693856
1933,0.8402678,0.9996826,0.91997516
1934,0.8182913,0.99324244,0.90576684
1935,0.87311286,0.99482745,0.93397015
1936,0.8052617,0.8394441,0.8223529
1937,0.76258594,0.99979526,0.8811906
1938,0.9155263,0.9974578,0.95649207
1939,0.88949823,0.9803703,0.93493426
1940,0.8565549,0.9986983,0.9276266
1941,0.8933318,0.99431014,0.94382095
1942,0.8706651,0.9977838,0.9342244
1943,0.88265806,0.99260336,0.9376307
1945,0.86594206,0.9990999,0.932521
1946,0.7999328,0.99979544,0.8998641
1947,0.82801634,0.999054,0.9135352
1948,0.82337964,0.99990433,0.91164196
1949,0.885779,0.9993231,0.9425511
1950,0.8904035,0.9992755,0.9448395
1951,0.92895365,0.9994341,0.9641939
1952,0.84761626,0.99818754,0.92290187
1953,0.9295852,0.9925957,0.96109045
1954,0.870909,0.9990952,0.9350021
1955,0.9012828,0.9994229,0.95035285
1956,0.91406757,0.99936676,0.95671713
1957,0.96085376,0.99304545,0.9769496
1958,0.8245787,0.9812795,0.90292907
1959,0.7648153,0.99934727,0.8820813
1960,0.8816243,0.9989587,0.9402915
1961,0.7208094,0.9969462,0.8588778
1962,0.8849793,0.99926376,0.9421215
1963,0.8045777,0.99899447,0.9017861
1964,0.98345447,0.9998799,0.99166715
1965,0.80811495,0.99934363,0.9037293
1966,0.8550225,0.9967375,0.92587996
1967,0.92177665,0.9997063,0.9607415
1968,0.8430752,0.9994292,0.92125225
1969,0.81262094,0.99794537,0.90528315
1970,0.7848929,0.99923193,0.8920624
1971,0.7703677,0.99728507,0.8838264
1972,0.9135664,0.99813634,0.9558514
1973,0.6906241,0.99239546,0.8415098
1974,0.84459174,0.94948393,0.89703786
1975,0.87750506,0.9994391,0.9384721
1977,0.79493785,0.99966645,0.89730215
1978,0.8067276,0.9994292,0.90307844
1979,0.7638964,0.99914676,0.8815216
1980,0.76427674,0.9984181,0.8813474
1981,0.9192673,0.99396104,0.95661414
1982,0.74663794,0.999751,0.87319446
1983,0.90470934,0.9963923,0.9505508
1984,0.74170727,0.999666,0.87068665
1985,0.8744832,0.9990714,0.93677735
1986,0.7495566,0.9775704,0.86356354
1987,0.88045853,0.9928668,0.9366627
1988,0.79486525,0.998604,0.8967346
1989,0.73644453,0.9991875,0.86781603
1990,0.89458346,0.9993898,0.9469867
1991,0.9186677,0.99926746,0.95896757
1992,0.7203447,0.9328349,0.8265898
1993,0.8461968,0.99115825,0.9186775
1994,0.7859179,0.99954414,0.892731
1995,0.8250959,0.99914235,0.91211915
1996,0.95971304,0.99485445,0.9772837
1997,0.96161354,0.99939585,0.9805047
1998,0.8894661,0.9965967,0.94303143
1999,0.98752475,0.99928397,0.9934044
2000,0.933344,0.9989987,0.9661714
2001,0.8921655,0.99253535,0.9423504
2002,0.8955132,0.9986269,0.94707
2003,0.66937023,0.9993852,0.8343777
2004,0.8687738,0.99836844,0.9335711
2005,0.8805435,0.9988818,0.93971264
2006,0.8467667,0.97937596,0.91307133
2007,0.92173433,0.99827784,0.9600061
2008,0.91437984,0.99461937,0.9544996
2009,0.842344,0.99829704,0.9203205
2010,0.73950636,0.99848205,0.86899424
2011,0.91243297,0.9972577,0.9548453
2012,0.9355195,0.9969819,0.9662507
2013,0.8455077,0.99883413,0.9221709
2014,0.7643182,0.99141175,0.87786496
2015,0.96356505,0.99673945,0.98015225
2016,0.9359063,0.99901366,0.96746
2017,0.8816177,0.999437,0.9405273
2018,0.8318371,0.9998435,0.91584027
2019,0.8562866,0.9998408,0.9280637
2020,0.9511991,0.99932986,0.9752645
2021,0.96990514,0.99843043,0.9841678
2022,0.9303473,0.9992736,0.9648105
2024,0.80996066,0.9970796,0.9035201
2025,0.90435135,0.9865335,0.94544244
2026,0.92090064,0.99928445,0.96009254
2027,0.8773544,0.9994299,0.93839216
2029,0.6024519,0.9995897,0.8010208
2030,0.93065786,0.99925196,0.9649549
2031,0.85200804,0.9973141,0.92466104
2032,0.9462333,0.9998465,0.97303987
2033,0.9588998,0.99681556,0.9778577
2034,0.88595587,0.99520195,0.94057894
2035,0.9222306,0.99875945,0.960495
2036,0.9454289,0.9953839,0.9704064
2037,0.91679716,0.99864924,0.9577232
2038,0.7991998,0.999903,0.8995514
2039,0.9273852,0.99612826,0.9617567
2040,0.9076302,0.99869025,0.9531602
2041,0.75026804,0.8880579,0.81916296
2042,0.9251006,0.99918354,0.9621421
2043,0.79355544,0.9998851,0.8967203
2044,0.9185177,0.9993268,0.95892227
2045,0.80264074,0.9992577,0.90094924
2046,0.8687892,0.98667914,0.92773414
2047,0.81137836,0.99943835,0.9054084
2048,0.8181536,0.985152,0.9016528
2049,0.9063449,0.9974482,0.95189655
2051,0.88130575,0.99838084,0.9398433
2052,0.7310373,0.99969816,0.86536777
2053,0.91041017,0.9949733,0.95269173
2054,0.8540932,0.99288833,0.92349076
2055,0.90316504,0.9976538,0.9504094
2056,0.8982314,0.9946005,0.9464159
2057,0.8074247,0.9993115,0.9033681
2058,0.9825693,0.9992005,0.9908849
2059,0.77034736,0.9996821,0.8850148
2060,0.800038,0.99698406,0.89851105
2061,0.82516223,0.9994033,0.91228276
2062,0.782268,0.99814177,0.8902049
2063,0.768896,0.9868937,0.8778949
2064,0.6268266,0.9993297,0.81307817
2065,0.8387911,0.9942419,0.9165165
2066,0.79946387,0.9940196,0.89674175
2067,0.9609075,0.9993627,0.9801351
2068,0.799172,0.9985808,0.8988764
2069,0.9378642,0.99886304,0.96836364
2070,0.96580553,0.99978626,0.9827959
2071,0.85922015,0.9958389,0.9275295
2072,0.87719226,0.9962309,0.93671155
2073,0.91683704,0.9990986,0.9579678
2074,0.9606582,0.9989505,0.97980434
2075,0.90454555,0.99723184,0.9508887
2076,0.876618,0.9990522,0.9378351
2077,0.78054756,0.999561,0.8900543
2078,0.6323903,0.9997489,0.8160696
2079,0.8739913,0.999469,0.93673015
2080,0.83807665,0.99990606,0.9189913
2081,0.9227798,0.99459344,0.9586866
2082,0.89818,0.99366635,0.9459232
2083,0.88077265,0.99468875,0.93773067
2084,0.9446834,0.9992331,0.9719583
2085,0.5729901,0.99923617,0.78611314
2087,0.9483433,0.9991149,0.9737291
2088,0.84303033,0.99916846,0.9210994
2089,0.7468057,0.99958205,0.87319386
2090,0.92361933,0.99948883,0.96155405
2091,0.95165616,0.9992242,0.97544014
2092,0.9023468,0.99915755,0.95075214
2093,0.7273456,0.9973481,0.8623469
2094,0.78720206,0.9993549,0.8932785
2095,0.909051,0.99925196,0.9541515
2096,0.8332282,0.9868772,0.91005266
2097,0.94451964,0.99355114,0.9690354
2098,0.68905437,0.99858934,0.8438219
2099,0.87020445,0.99895644,0.93458045
2100,0.84699655,0.5919714,0.719484
2101,0.8998223,0.9998495,0.9498359
2102,0.94530684,0.99921477,0.97226083
2103,0.9128511,0.9987397,0.9557954
2104,0.7863165,0.99875,0.89253324
2105,0.8074688,0.999745,0.9036069
2106,0.9080243,0.99783736,0.9529308
2107,0.85640323,0.9948163,0.92560977
2108,0.88785195,0.995296,0.941574
2109,0.8432119,0.9947747,0.9189933
2110,0.7952454,0.9990904,0.8971679
2111,0.71211743,0.9992255,0.85567147
2112,0.8966875,0.9980793,0.9473834
2113,0.8629504,0.99918723,0.9310688
2114,0.95161074,0.99935657,0.97548366
2115,0.75949264,0.9995183,0.87950546
2116,0.8577113,0.9985129,0.92811215
2117,0.7199226,0.9991015,0.8595121
2118,0.9121744,0.9952705,0.9537225
2119,0.6488868,0.9989856,0.8239362
2121,0.96167976,0.99920976,0.9804448
2122,0.92809117,0.99927455,0.9636829
2123,0.91017795,0.9997044,0.95494115
2124,0.80272853,0.99956435,0.9011464
2125,0.7648013,0.9950491,0.87992525
2126,0.75636923,0.9905776,0.8734734
2127,0.9487067,0.9992424,0.9739746
2128,0.8490678,0.99642015,0.922744
2129,0.80533767,0.9295781,0.86745787
2130,0.9070647,0.9991524,0.95310855
2131,0.9591925,0.9972888,0.97824067
2132,0.92763865,0.99871707,0.96317786
2133,0.9273782,0.99368113,0.9605297
2134,0.90915215,0.9904767,0.94981444
2135,0.8137146,0.99968505,0.90669984
2136,0.91329294,0.99922645,0.9562597
2137,0.90733385,0.999192,0.9532629
2138,0.92670125,0.99572515,0.96121323
2139,0.8464488,0.99729085,0.9218698
2140,0.92434126,0.9998262,0.9620837
2141,0.5655987,0.9995246,0.78256166
2142,0.88505256,0.9924634,0.938758
2143,0.988951,0.99944526,0.99419814
2144,0.771936,0.9993951,0.88566554
2145,0.79775447,0.9969977,0.89737606
2146,0.88969004,0.9979735,0.9438318
2147,0.7821176,0.9974773,0.88979745
2148,0.9027194,0.99924755,0.95098346
2149,0.8825002,0.9937508,0.9381255
2150,0.7833242,0.9994643,0.89139426
2151,0.84736526,0.99937034,0.9233678
2152,0.6705617,0.9991312,0.83484644
2153,0.8867043,0.99932486,0.9430146
2154,0.99133027,0.9993942,0.9953622
2155,0.8374112,0.9995039,0.91845757
2156,0.94367266,0.99915946,0.97141606
2157,0.95424956,0.99925125,0.9767504
2158,0.85634863,0.995679,0.9260138
2159,0.6435021,0.9999076,0.82170486
2160,0.87497526,0.99291885,0.9339471
2161,0.91013575,0.9993664,0.9547511
2162,0.7194774,0.9980398,0.85875857
2163,0.9350039,0.99516934,0.9650866
2164,0.89974725,0.9989011,0.9493242
2165,0.92331934,0.9861219,0.9547206
2166,0.6755726,0.99952364,0.83754814
2167,0.8354674,0.998924,0.9171957
2168,0.8976829,0.999133,0.94840795
2169,0.8233457,0.9989258,0.9111358
2170,0.9587599,0.99934584,0.9790529
2171,0.8776574,0.9992545,0.93845594
2172,0.88461196,0.9991953,0.9419036
2173,0.8732901,0.99932915,0.93630964
2174,0.84848464,0.9998242,0.9241544
2175,0.8814037,0.9827515,0.9320776
2176,0.85517555,0.9942934,0.9247345
2177,0.92172956,0.99866897,0.96019924
2178,0.8320128,0.9995883,0.9158006
2179,0.8562454,0.99717146,0.92670846
2180,0.92413044,0.994684,0.9594072
2181,0.91273576,0.99940944,0.95607257
2182,0.8687389,0.99821734,0.9334781
2183,0.9103676,0.99854803,0.9544578
2184,0.8721312,0.9850095,0.9285704
2185,0.81086177,0.9958569,0.9033593
2186,0.84887224,0.99756503,0.9232186
2187,0.9436379,0.9996507,0.9716443
2188,0.88365626,0.99830437,0.9409803
2189,0.87725526,0.99894434,0.9380998
2190,0.9222825,0.9948596,0.9585711
2191,0.58315974,0.9998043,0.79148203
2192,0.8152898,0.9926565,0.90397316
2193,0.84797746,0.9995685,0.923773
2194,0.9075656,0.9991534,0.9533595
2195,0.8833419,0.9989436,0.9411428
2196,0.785607,0.9978371,0.8917221
2199,0.85620147,0.9987714,0.9274864
2200,0.92369914,0.9990554,0.96137726
2201,0.7649899,0.99988437,0.8824371
2202,0.8922981,0.9992851,0.9457916
2203,0.88113356,0.99150014,0.93631685
2204,0.8936508,0.9999279,0.9467894
2206,0.6844523,0.9992018,0.84182703
2207,0.9148925,0.99929684,0.95709467
2208,0.9304674,0.9892094,0.9598384
2209,0.8724648,0.9987446,0.9356047
2210,0.64117587,0.99889714,0.82003653
2211,0.88680524,0.99937016,0.9430877
2212,0.9338442,0.9993142,0.9665792
2213,0.9115529,0.99873924,0.9551461
2214,0.857185,0.99910694,0.928146
2215,0.88586885,0.962043,0.9239559
2216,0.790458,0.9990839,0.894771
2218,0.8528027,0.9994283,0.9261155
2219,0.8788635,0.9976397,0.9382516
2220,0.83775085,0.99791324,0.917832
2221,0.85992014,0.9979887,0.9289544
2222,0.8316125,0.99810153,0.91485703
2223,0.7384377,0.9996893,0.8690635
2224,0.8141604,0.9993871,0.90677375
2225,0.8910762,0.9952159,0.94314605
2226,0.909959,0.99915415,0.9545566
2227,0.7353726,0.9921025,0.8637376
2228,0.8501368,0.9992899,0.9247134
2229,0.8834387,0.9985633,0.941001
2230,0.8871897,0.99875504,0.94297236
2231,0.7507912,0.99939233,0.8750918
2232,0.8539245,0.99935836,0.92664146
2233,0.90752846,0.99616396,0.95184624
2234,0.86476284,0.99837905,0.93157095
2235,0.7403954,0.9992032,0.8697993
2236,0.9236756,0.99920386,0.9614397
2237,0.6010767,0.9152601,0.7581684
2238,0.7902308,0.99927413,0.8947525
2239,0.8437365,0.9916706,0.91770357
2240,0.8928691,0.9988532,0.94586116
2241,0.81880397,0.9947902,0.90679705
2242,0.86916435,0.99639636,0.9327804
2243,0.8656903,0.99171734,0.9287038
2244,0.86118853,0.9953495,0.928269
2245,0.8225567,0.99940974,0.9109832
2246,0.9216659,0.99765885,0.9596624
2247,0.79227644,0.99942833,0.8958524
2249,0.86480176,0.9990705,0.93193614
2250,0.9303344,0.9962642,0.9632993
2251,0.90055007,0.976082,0.93831605
2252,0.6717407,0.9518237,0.81178224
2253,0.9156229,0.9992149,0.9574189
2254,0.97677153,0.99933726,0.9880544
2255,0.91932166,0.9952717,0.95729667
2256,0.9197079,0.99170405,0.955706
2257,0.95677775,0.9990192,0.9778985
2258,0.7202875,0.99908626,0.85968685
2259,0.93004197,0.9993396,0.9646908
2260,0.81974965,0.9918063,0.905778
2261,0.8341554,0.9987713,0.9164634
2262,0.9471085,0.9991355,0.973122
2263,0.80004233,0.99913275,0.8995875
2264,0.9082132,0.9991352,0.9536742
2265,0.9089238,0.9948641,0.9518939
2266,0.8512963,0.9943224,0.92280936
2267,0.8122941,0.99590135,0.90409774
2268,0.971893,0.9994353,0.9856641
2269,0.87084085,0.9995295,0.9351852
2270,0.87079215,0.9997843,0.9352882
2271,0.88324296,0.9992897,0.9412663
2273,0.81857127,0.9993149,0.90894306
2274,0.8238364,0.9979944,0.9109154
2275,0.94725776,0.99923307,0.9732454
2276,0.93652076,0.99985087,0.9681858
2277,0.94359654,0.9992297,0.97141314
2278,0.8866833,0.9993103,0.9429968
2279,0.9236455,0.9950927,0.95936906
2280,0.9232922,0.9984671,0.9608797
2281,0.894478,0.9880181,0.94124806
2282,0.9197455,0.99900347,0.9593745
2283,0.9510791,0.9994252,0.97525215
2284,0.82116276,0.9993448,0.91025376
2285,0.86451495,0.9993304,0.9319227
2286,0.98108554,0.9969078,0.9889966
2287,0.88434696,0.9991382,0.94174254
2288,0.87254906,0.99880815,0.9356786
2289,0.9322732,0.9979326,0.9651029
2290,0.8617208,0.9947959,0.92825836
2291,0.68436396,0.98817396,0.83626896
2292,0.8519223,0.999178,0.9255501
2293,0.81352764,0.9993282,0.9064279
2294,0.87911767,0.9998846,0.93950117
2295,0.9181907,0.9994071,0.9587989
